stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:Quay:103454,Hevle,62.566153,9.645240,,,NSR:StopPlace:60648,,700,
NSR:Quay:103455,Jamt,62.681451,11.392063,,,NSR:StopPlace:43042,,700,
NSR:Quay:103456,Børsa,63.326156,10.069833,,,NSR:StopPlace:44002,,700,
NSR:Quay:103457,Buvikkrysset E39,63.306651,10.173957,,,NSR:StopPlace:43965,,700,
NSR:Quay:103458,Hegramo,63.464110,11.112974,,,NSR:StopPlace:44738,,700,
NSR:Quay:103469,Vanvikan fabrikker,63.555018,10.247613,,,NSR:StopPlace:60650,,700,
NSR:Quay:103470,Hjelmstadbakk gård,63.613546,11.352479,,,NSR:StopPlace:60651,,700,
NSR:Quay:103473,Langøra,64.289033,11.196871,,,NSR:StopPlace:46331,,700,
NSR:Quay:103474,Åshøgda,64.219884,11.222293,,,NSR:StopPlace:60653,,700,
NSR:Quay:103475,Ånes,64.435212,13.462029,,,NSR:StopPlace:60654,,700,
NSR:Quay:103476,Bøgset,64.213579,11.196962,,,NSR:StopPlace:60655,,700,
NSR:Quay:103477,Børskrysset,63.321358,10.061419,,,NSR:StopPlace:60656,,700,
NSR:Quay:103486,Namsos ungdomsskole,64.470235,11.512206,,,NSR:StopPlace:45879,,700,
NSR:Quay:103489,Vanvikan,63.553442,10.222953,,,NSR:StopPlace:44802,,700,
NSR:Quay:103492,Breidli,63.616124,10.233268,,,NSR:StopPlace:44834,,700,
NSR:Quay:103493,Omundvågen,63.633469,10.265613,,,NSR:StopPlace:44838,,700,
NSR:Quay:103494,Roten,63.593850,10.206047,,,NSR:StopPlace:44849,,700,
NSR:Quay:103495,Roten,63.593803,10.206143,,,NSR:StopPlace:44849,,700,
NSR:Quay:103496,Keiseråsen,63.575042,10.168844,,,NSR:StopPlace:44852,,700,
NSR:Quay:103497,Kleivavegen,63.551896,10.207219,,,NSR:StopPlace:44995,,700,
NSR:Quay:103498,Vollakrysset,63.548502,10.201641,,,NSR:StopPlace:44998,,700,
NSR:Quay:103501,Klepparvegen,64.035859,11.550780,,,NSR:StopPlace:45414,,700,
NSR:Quay:103502,Campus Guldbergaunet,64.020936,11.513583,,,NSR:StopPlace:45416,,700,
NSR:Quay:103503,Vandbakk,63.758493,10.453126,,,NSR:StopPlace:45702,,700,
NSR:Quay:103504,Ørsjødalen,63.773863,10.485898,,,NSR:StopPlace:45922,,700,
NSR:Quay:103505,Erstad,63.777322,11.063042,,,NSR:StopPlace:60666,,700,
NSR:Quay:103506,Erstad,63.777418,11.063629,,,NSR:StopPlace:60666,,700,
NSR:Quay:103507,Fossli vegdele,64.261534,11.197134,,,NSR:StopPlace:46320,,700,
NSR:Quay:103509,Eidshaug ferjekai,64.932306,11.464123,,,NSR:StopPlace:45893,,1000,
NSR:Quay:103511,Hofles ferjekai,64.827431,11.612391,,,NSR:StopPlace:60143,,1000,
NSR:Quay:103512,Løkken,62.907029,10.240213,,,NSR:StopPlace:60667,,700,
NSR:Quay:103513,Løkken,62.907035,10.240339,,,NSR:StopPlace:60667,,700,
NSR:Quay:103514,Rokkonesløkka,62.862947,9.829145,,,NSR:StopPlace:60668,,700,
NSR:Quay:103515,Rokkonesløkka,62.862653,9.829140,,,NSR:StopPlace:60668,,700,
NSR:Quay:103516,Hetling,62.973261,10.552588,,,NSR:StopPlace:60669,,700,
NSR:Quay:103517,Hetling,62.973187,10.552052,,,NSR:StopPlace:60669,,700,
NSR:Quay:103520,Sunnan,64.082343,11.636485,,,NSR:StopPlace:45588,,700,
NSR:Quay:103522,Marienborg stasjon,63.418820,10.382110,,,NSR:StopPlace:42437,,700,
NSR:Quay:103546,Sagveien,63.405658,11.741045,,,NSR:StopPlace:60683,,700,
NSR:Quay:103547,Dronningens gate 62,63.431530,10.388027,,,NSR:StopPlace:60684,,900,
NSR:Quay:103576,Hospitalskirka,63.430358,10.385092,,,NSR:StopPlace:60697,,900,
NSR:Quay:103577,Hospitalskirka,63.430230,10.382971,,,NSR:StopPlace:60697,,900,
NSR:Quay:103580,Paul Skolemesters veg,63.369630,10.394458,,,NSR:StopPlace:43670,,700,
NSR:Quay:103581,Bakken snuplass,63.367020,10.759802,,,NSR:StopPlace:60700,,700,
NSR:Quay:103582,Ingelsvatnet vestre,64.666375,13.485782,,,NSR:StopPlace:60701,,700,
NSR:Quay:103583,Løvmo,65.032647,13.273723,,,NSR:StopPlace:60702,,700,
NSR:Quay:103687,Grøset søndre,63.441639,10.195439,,,NSR:StopPlace:60265,,700,
NSR:Quay:103894,Strømnes,64.096519,11.326880,,,NSR:StopPlace:60840,,700,
NSR:Quay:103895,Østvik,64.096196,11.383520,,,NSR:StopPlace:60841,,700,
NSR:Quay:104110,Ila,63.429281,10.368342,,,NSR:StopPlace:60889,,900,
NSR:Quay:104111,Ila,63.429267,10.367671,,,NSR:StopPlace:60889,,900,
NSR:Quay:104112,Skansen,63.429731,10.371861,,,NSR:StopPlace:60891,,900,
NSR:Quay:104113,Skansen,63.430071,10.373602,,,NSR:StopPlace:60891,,900,
NSR:Quay:104280,Lauvåsen,63.351410,10.243673,,,NSR:StopPlace:60947,,700,
NSR:Quay:104281,Øsbyvegen,63.053684,11.674969,,,NSR:StopPlace:60948,,700,
NSR:Quay:104283,Setra,63.131799,8.235932,,,NSR:StopPlace:60950,,700,
NSR:Quay:104284,Setra,63.131770,8.235881,,,NSR:StopPlace:60950,,700,
NSR:Quay:104285,Glomsmyran,63.122354,8.336029,,,NSR:StopPlace:60951,,700,
NSR:Quay:104286,Steinkjer stasjon,64.012286,11.495503,,,NSR:StopPlace:45423,,700,
NSR:Quay:104287,Steinkjer stasjon,64.011878,11.496023,,,NSR:StopPlace:45423,,700,
NSR:Quay:104288,Steinkjer stasjon,64.011724,11.496264,,,NSR:StopPlace:45423,,700,
NSR:Quay:104289,Steinkjer stasjon,64.011563,11.496500,,,NSR:StopPlace:45423,,700,
NSR:Quay:104290,Steinkjer stasjon,64.011390,11.496755,,,NSR:StopPlace:45423,,700,
NSR:Quay:104291,Steinkjer stasjon,64.011223,11.496986,,,NSR:StopPlace:45423,,700,
NSR:Quay:104385,Solbakken,64.092262,11.346924,,,NSR:StopPlace:61001,,700,
NSR:Quay:104388,Florbekken,63.459918,11.402653,,,NSR:StopPlace:61003,,700,
NSR:Quay:104452,Kvålskroken,63.235852,9.760596,,,NSR:StopPlace:42650,,700,
NSR:Quay:104453,Best Vormstad,63.196912,9.768291,,,NSR:StopPlace:61024,,700,
NSR:Quay:104454,Meåsen snuplass,63.217910,9.584080,,,NSR:StopPlace:61025,,700,
NSR:Quay:104455,Gutvik ferjekai,65.084506,11.829059,,,NSR:StopPlace:61026,,1000,
NSR:Quay:104488,Kvenvær oppvekstsenter,63.535254,8.399434,,,NSR:StopPlace:61040,,700,
NSR:Quay:104489,Kvenvær oppvekstsenter,63.535239,8.399649,,,NSR:StopPlace:61040,,700,
NSR:Quay:104514,Langengvegen,63.717521,11.234797,,,NSR:StopPlace:61055,,700,
NSR:Quay:104518,Bruenget,64.274144,11.194586,,,NSR:StopPlace:61059,,700,
NSR:Quay:104557,Krokvikvegen,63.542817,10.862257,,,NSR:StopPlace:61085,,700,
NSR:Quay:104612,Amundmoen,63.144470,9.711292,,,NSR:StopPlace:61138,,700,
NSR:Quay:104613,Amundmoen,63.144860,9.711442,,,NSR:StopPlace:61138,,700,
NSR:Quay:104614,Byagjerdet,63.221159,9.767806,,,NSR:StopPlace:61139,,700,
NSR:Quay:104615,Byagjerdet,63.221093,9.767645,,,NSR:StopPlace:61139,,700,
NSR:Quay:104616,Eybakkan,62.832653,9.981369,,,NSR:StopPlace:61140,,700,
NSR:Quay:104617,Eybakkan,62.832861,9.980934,,,NSR:StopPlace:61140,,700,
NSR:Quay:104618,Langeng gård,63.130335,9.705074,,,NSR:StopPlace:61141,,700,
NSR:Quay:104619,Langeng gård,63.130401,9.705211,,,NSR:StopPlace:61141,,700,
NSR:Quay:104620,Ljøkjel,63.208971,9.769968,,,NSR:StopPlace:61142,,700,
NSR:Quay:104621,Ljøkjel,63.209174,9.770231,,,NSR:StopPlace:61142,,700,
NSR:Quay:104622,Nordbø,62.926002,9.760465,,,NSR:StopPlace:61143,,700,
NSR:Quay:104623,Nordbø,62.925908,9.760089,,,NSR:StopPlace:61143,,700,
NSR:Quay:104625,Orkdalsveien 95,62.829771,9.991620,,,NSR:StopPlace:61144,,700,
NSR:Quay:104626,Orkdalsveien 95,62.829899,9.991309,,,NSR:StopPlace:61144,,700,
NSR:Quay:104627,Resdalsveien,62.986566,9.736057,,,NSR:StopPlace:61145,,700,
NSR:Quay:104628,Resdalsveien,62.986660,9.736140,,,NSR:StopPlace:61145,,700,
NSR:Quay:104629,Svorkmo bru,63.166453,9.740158,,,NSR:StopPlace:61146,,700,
NSR:Quay:104630,Svorkmo bru,63.167240,9.742953,,,NSR:StopPlace:61146,,700,
NSR:Quay:104631,Vollabrekka,62.868430,9.846907,,,NSR:StopPlace:61147,,700,
NSR:Quay:104632,Vollabrekka,62.869159,9.846590,,,NSR:StopPlace:61147,,700,
NSR:Quay:104646,Dållåvegen,63.261426,9.836162,,,NSR:StopPlace:61158,,700,
NSR:Quay:104647,Kvamslia,63.262299,9.828271,,,NSR:StopPlace:61159,,700,
NSR:Quay:104648,Kjenstadberget,64.193606,12.325332,,,NSR:StopPlace:61160,,700,
NSR:Quay:104649,Hegra barneskole,63.469980,11.109800,,,NSR:StopPlace:61161,,700,
NSR:Quay:104650,Hegra barneskole,63.470030,11.110030,,,NSR:StopPlace:61161,,700,
NSR:Quay:104651,Soknedal,62.945837,10.189953,,,NSR:StopPlace:61162,,700,
NSR:Quay:104652,Fjellgårdan,64.065791,11.184259,,,NSR:StopPlace:61163,,700,
NSR:Quay:104656,Tessemveien,64.092425,11.462192,,,NSR:StopPlace:61165,,700,
NSR:Quay:104678,Dronningens gate,63.431906,10.391454,over veien for Riibe Mynthandel,,NSR:StopPlace:43501,,700,
NSR:Quay:104703,Strandgata,64.862540,11.241810,,,NSR:StopPlace:61186,,700,
NSR:Quay:104705,Hølonda vegdele,63.129170,10.056770,,,NSR:StopPlace:61187,,700,
NSR:Quay:104768,Sjøvegen,63.697361,11.070922,,,NSR:StopPlace:61225,,700,
NSR:Quay:104852,Nylandet,64.871750,11.240660,,,NSR:StopPlace:61246,,700,
NSR:Quay:104853,Nylandet,64.871780,11.240430,,,NSR:StopPlace:61246,,700,
NSR:Quay:104869,Kolstad kirke,63.363451,10.342813,,,NSR:StopPlace:43276,,700,
NSR:Quay:104873,Hembre grus,63.459610,11.123172,,,NSR:StopPlace:61250,,700,
NSR:Quay:104897,Hallansvingen,63.314340,10.416370,,,NSR:StopPlace:42351,,700,
NSR:Quay:104965,Øyum gård,63.202510,9.783750,,,NSR:StopPlace:42590,,700,
NSR:Quay:105024,Stormyra,63.473170,9.406280,,,NSR:StopPlace:61299,,700,
NSR:Quay:105025,Søraunet,63.464110,9.436690,,,NSR:StopPlace:61300,,700,
NSR:Quay:105026,Sluppen Vaksinesenter,63.396080,10.395740,,,NSR:StopPlace:61417,,700,
NSR:Quay:105040,Snåsa Hotell,64.262185,12.368106,,,NSR:StopPlace:61307,,700,
NSR:Quay:105041,Snåsa Hotell,64.262252,12.367980,,,NSR:StopPlace:61307,,700,
NSR:Quay:105091,Slørdalsvatnet,63.444700,9.485730,,,NSR:StopPlace:61340,,700,
NSR:Quay:105092,Slørdalsvatnet,63.444180,9.485580,,,NSR:StopPlace:61340,,700,
NSR:Quay:105196,Klettgjerdet,62.640520,9.555200,,,NSR:StopPlace:61394,,700,
NSR:Quay:105197,Klettgjerdet,62.640440,9.555040,,,NSR:StopPlace:61394,,700,
NSR:Quay:105198,Stensesvegen,62.627380,9.559400,,,NSR:StopPlace:61395,,700,
NSR:Quay:105199,Stensesvegen,62.627110,9.559610,,,NSR:StopPlace:61395,,700,
NSR:Quay:105200,Myran Nerskogvegen,62.624890,9.562740,,,NSR:StopPlace:61396,,700,
NSR:Quay:105201,Myran Nerskogvegen,62.623870,9.563740,,,NSR:StopPlace:61396,,700,
NSR:Quay:105213,Evjevegen,63.472230,10.924940,,,NSR:StopPlace:61402,,700,
NSR:Quay:105219,Mellomskogen,63.977437,10.006925,,,NSR:StopPlace:61404,,700,
NSR:Quay:105220,Sossvika,64.049470,9.944310,,,NSR:StopPlace:61405,,700,
NSR:Quay:105221,Sossvika,64.049365,9.944408,,,NSR:StopPlace:61405,,700,
NSR:Quay:105352,Guri Kunna vgs.,63.602347,8.977002,,,NSR:StopPlace:61472,,700,
NSR:Quay:105406,Mølnåa vegdele,64.312915,11.210757,,,NSR:StopPlace:61501,,700,
NSR:Quay:105411,Korsen,64.190477,11.224999,,,NSR:StopPlace:45939,,700,
NSR:Quay:105416,Meenget vegdele,64.837330,11.373159,,,NSR:StopPlace:61506,,700,
NSR:Quay:105463,Staven,64.222548,11.201350,,,NSR:StopPlace:61526,,700,
NSR:Quay:105464,Buvarp,64.254367,11.220673,,,NSR:StopPlace:61527,,700,
NSR:Quay:105465,Buvarp,64.254318,11.220874,,,NSR:StopPlace:61527,,700,
NSR:Quay:105502,Reipvegen,63.991366,11.888808,,,NSR:StopPlace:61540,,700,
NSR:Quay:105547,Gluggfjellet,64.866570,11.243590,,,NSR:StopPlace:61564,,700,
NSR:Quay:105548,Gluggfjellet,64.866350,11.243720,,,NSR:StopPlace:61564,,700,
NSR:Quay:105549,Karl Fures vei,64.873370,11.235120,,,NSR:StopPlace:61565,,700,
NSR:Quay:105550,Karl Fures vei,64.873500,11.235030,,,NSR:StopPlace:61565,,700,
NSR:Quay:105551,Rørvik Spektrum,64.865260,11.230060,,,NSR:StopPlace:61566,,700,
NSR:Quay:105552,Rørvik Spektrum,64.865110,11.229780,,,NSR:StopPlace:61566,,700,
NSR:Quay:105582,Salater,63.797573,11.053477,,,NSR:StopPlace:61575,,700,
NSR:Quay:105584,Lyngberg,64.200406,12.179426,,,NSR:StopPlace:61577,,700,
NSR:Quay:105585,Sendesvegen,63.814265,11.635224,,,NSR:StopPlace:61578,,700,
NSR:Quay:105589,Namsos skysstasjon,64.464570,11.492870,,,NSR:StopPlace:44379,,700,
NSR:Quay:105590,Namsos skysstasjon,64.464470,11.493800,,,NSR:StopPlace:44379,,700,
NSR:Quay:105591,Tranevegen,62.584325,9.671308,,,NSR:StopPlace:61583,,700,
NSR:Quay:105593,Nedre Tunveg,62.600650,9.700730,,,NSR:StopPlace:61584,,700,
NSR:Quay:105594,Nedre Tunveg,62.600680,9.700940,,,NSR:StopPlace:61584,,700,
NSR:Quay:105609,Kokkås,64.049271,11.733350,,,NSR:StopPlace:61593,,700,
NSR:Quay:105610,Lundeveien,63.701040,8.813299,,,NSR:StopPlace:61594,,700,
NSR:Quay:105611,Nordhammarveien,63.703651,8.820114,,,NSR:StopPlace:61595,,700,
NSR:Quay:105612,Nordhammarveien,63.703653,8.819683,,,NSR:StopPlace:61595,,700,
NSR:Quay:105613,Frøya sykehjem,63.705033,8.825487,,,NSR:StopPlace:61596,,700,
NSR:Quay:105614,Frøya sykehjem,63.704930,8.825550,,,NSR:StopPlace:61596,,700,
NSR:Quay:105626,Ratvika,63.974198,9.993160,,,NSR:StopPlace:61597,,700,
NSR:Quay:105634,Geitvollen,63.973033,11.450787,,,NSR:StopPlace:61600,,700,
NSR:Quay:105667,Malmsjøvegen,63.230070,10.124080,,,NSR:StopPlace:61610,,700,
NSR:Quay:105669,Haugli,64.826100,11.388270,,,NSR:StopPlace:61611,,700,
NSR:Quay:105683,Skoglund,64.882040,13.821960,,,NSR:StopPlace:61614,,700,
NSR:Quay:105689,Lundeveien,63.701198,8.813267,,,NSR:StopPlace:61594,,700,
NSR:Quay:105697,Platten vest,64.291307,13.639628,,,NSR:StopPlace:61618,,700,
NSR:Quay:105712,Vassbygda grendahus,63.231312,10.125806,,,NSR:StopPlace:61622,,700,
NSR:Quay:105713,Vassbygda grendahus,63.231402,10.125669,,,NSR:StopPlace:61622,,700,
NSR:Quay:105741,Coop Venn,63.250970,10.053410,,,NSR:StopPlace:61640,,700,
NSR:Quay:105743,Tømret,63.608569,10.738414,,,NSR:StopPlace:61641,,700,
NSR:Quay:105762,Sundan,63.491430,9.180250,,,NSR:StopPlace:61648,,700,
NSR:Quay:105806,Fiborgtangen sør,63.707067,11.162699,,,NSR:StopPlace:61661,,700,
NSR:Quay:105807,Moa bru,63.735205,11.742244,,,NSR:StopPlace:61662,,700,
NSR:Quay:105818,Reinsvatnet,64.043465,11.581411,,,NSR:StopPlace:61669,,700,
NSR:Quay:105831,Skillegrind snuplass,63.976746,11.918787,,,NSR:StopPlace:61670,,700,
NSR:Quay:105835,Almlitrø,63.504447,11.421050,,,NSR:StopPlace:61674,,700,
NSR:Quay:105838,Bergvegen,63.295176,10.246296,,,NSR:StopPlace:61676,,700,
NSR:Quay:105840,Eggan,63.255960,9.754480,,,NSR:StopPlace:61677,,700,
NSR:Quay:105841,Eggan,63.255922,9.754902,,,NSR:StopPlace:61677,,700,
NSR:Quay:105842,Kvålsjårvegen,63.248421,9.731186,,,NSR:StopPlace:61678,,700,
NSR:Quay:105843,Buan,63.244820,9.739990,,,NSR:StopPlace:61679,,700,
NSR:Quay:105844,Gullholmsveien,64.473740,11.448700,,,NSR:StopPlace:61680,,700,
NSR:Quay:105845,Overhallsveien,64.469060,11.513990,,,NSR:StopPlace:61681,,700,
NSR:Quay:105846,Kleppen idrettspark,64.474120,11.528250,,,NSR:StopPlace:61682,,700,
NSR:Quay:105847,Svean,63.312120,9.810520,,,NSR:StopPlace:61683,,700,
NSR:Quay:105848,Svean,63.312180,9.810710,,,NSR:StopPlace:61683,,700,
NSR:Quay:105858,Frøset,62.934359,10.228813,,,NSR:StopPlace:61688,,700,
NSR:Quay:105859,Holte garasje,62.897400,10.248600,,,NSR:StopPlace:61689,,700,
NSR:Quay:105860,Tjønnan,62.875609,10.267847,,,NSR:StopPlace:61690,,700,
NSR:Quay:105861,Hogstret,62.981800,10.918380,,,NSR:StopPlace:61691,,700,
NSR:Quay:105898,Val barne- og ungdomsskole,64.783670,11.419110,,,NSR:StopPlace:61705,,700,
NSR:Quay:105899,Ågård,64.502070,13.356700,,,NSR:StopPlace:61706,,700,
NSR:Quay:105904,Storåsveien,63.019930,10.314110,,,NSR:StopPlace:61709,,700,
NSR:Quay:105917,Dalvegen,64.457160,12.205010,,,NSR:StopPlace:61716,,700,
NSR:Quay:105918,Namsenvegen,64.569180,12.519440,,,NSR:StopPlace:61717,,700,
NSR:Quay:105919,Langnes,64.459070,12.295990,,,NSR:StopPlace:61718,,700,
NSR:Quay:105926,Aunlykkja,63.434320,9.945180,,,NSR:StopPlace:61722,,700,
NSR:Quay:105927,Hammerfjell,63.435670,9.935070,,,NSR:StopPlace:61723,,700,
NSR:Quay:105932,Øysand camping,63.326320,10.215630,,,NSR:StopPlace:61726,,700,
NSR:Quay:105933,Rissa,63.585010,9.962490,,,NSR:StopPlace:61727,,700,
NSR:Quay:105953,Tveråsvegen,64.096410,11.240980,,,NSR:StopPlace:61743,,700,
NSR:Quay:106000,Volltjønna,64.653410,13.671590,,,NSR:StopPlace:61762,,700,
NSR:Quay:106060,Rein,63.514060,11.379290,,,NSR:StopPlace:61765,,700,
NSR:Quay:106084,Dælivegen,64.224410,12.407820,,,NSR:StopPlace:61778,,700,
NSR:Quay:106137,Frøvarpvegen,64.587555,11.374347,,,NSR:StopPlace:61801,,700,
NSR:Quay:106138,Risvika,64.521480,12.091304,,,NSR:StopPlace:61802,,700,
NSR:Quay:106156,Vassbygda,63.507800,11.002590,,,NSR:StopPlace:61816,,700,
NSR:Quay:106169,Gåsbakken misjonshus,63.113202,9.989410,,,NSR:StopPlace:61827,,700,
NSR:Quay:106171,Trondheim hurtigbåtterminal,63.438140,10.396320,,,NSR:StopPlace:74006,,1000,
NSR:Quay:106172,Trondheim hurtigbåtterminal,63.438186,10.396226,,,NSR:StopPlace:74006,,1000,
NSR:Quay:106178,Lauvøy ungdomshus,63.924336,9.933714,,,NSR:StopPlace:61833,,700,
NSR:Quay:106229,Gjevilvassvegen,62.653158,9.549992,,,NSR:StopPlace:61854,,700,
NSR:Quay:106252,Sunnsetlykkja,63.133674,10.093472,,,NSR:StopPlace:61855,,700,
NSR:Quay:106282,Flåskog,63.306446,9.769080,,,NSR:StopPlace:61861,,700,
NSR:Quay:106283,Flåskog,63.306276,9.768809,,,NSR:StopPlace:61861,,700,
NSR:Quay:106284,Gjølmekrysset,63.310153,9.811145,,,NSR:StopPlace:61862,,700,
NSR:Quay:106285,Gjølmekrysset,63.310073,9.811240,,,NSR:StopPlace:61862,,700,
NSR:Quay:106286,Mølnheimvegen,63.310065,9.807741,,,NSR:StopPlace:61863,,700,
NSR:Quay:106287,Mølnheimvegen,63.310150,9.807500,,,NSR:StopPlace:61863,,700,
NSR:Quay:106288,Prestmovegen,63.253790,9.797490,,,NSR:StopPlace:61864,,700,
NSR:Quay:106289,Prestmovegen,63.253750,9.797630,,,NSR:StopPlace:61864,,700,
NSR:Quay:106290,Snausen,63.287660,9.699941,,,NSR:StopPlace:61865,,700,
NSR:Quay:106291,Snausen,63.287607,9.700429,,,NSR:StopPlace:61865,,700,
NSR:Quay:106292,Steinshaugen,63.235160,9.777070,,,NSR:StopPlace:61866,,700,
NSR:Quay:106293,Steinshaugen,63.234640,9.777180,,,NSR:StopPlace:61866,,700,
NSR:Quay:106296,Kalvhåggåbekken,63.304040,9.755090,,,NSR:StopPlace:61869,,700,
NSR:Quay:106297,Kalvhåggåbekken,63.304080,9.754830,,,NSR:StopPlace:61869,,700,
NSR:Quay:106298,Fossflaten,63.289810,9.708840,,,NSR:StopPlace:61870,,700,
NSR:Quay:106299,Fossflaten,63.289930,9.709560,,,NSR:StopPlace:61870,,700,
NSR:Quay:106300,Engmovegen,63.250770,9.796720,,,NSR:StopPlace:61871,,700,
NSR:Quay:106301,Engmovegen,63.250660,9.796800,,,NSR:StopPlace:61871,,700,
NSR:Quay:106387,Saur,64.189500,11.894440,,,NSR:StopPlace:61885,,700,
NSR:Quay:106444,Lilleflor,63.460125,11.341447,,,NSR:StopPlace:61896,,700,
NSR:Quay:106506,Kongsmoen,64.884180,12.437460,,,NSR:StopPlace:61906,,700,
NSR:Quay:106517,Langmyra,63.239705,10.431449,,,NSR:StopPlace:61908,,700,
NSR:Quay:106534,Nestingvegen,63.348741,10.193829,,,NSR:StopPlace:61913,,700,
NSR:Quay:106653,Furukroken,64.216700,11.226200,,,NSR:StopPlace:61950,,700,
NSR:Quay:106754,By gård,63.427130,10.159690,,,NSR:StopPlace:61982,,700,
NSR:Quay:106755,By gård,63.427070,10.158800,,,NSR:StopPlace:61982,,700,
NSR:Quay:110093,Vellamelen,64.110825,11.389204,,,NSR:StopPlace:45800,,700,
NSR:Quay:110094,Beitstad,64.107725,11.392128,,,NSR:StopPlace:45797,,700,
NSR:Quay:110114,Mosvik skole,63.818430,11.004827,,,NSR:StopPlace:46646,,700,
NSR:Quay:110134,Coop Sistranda,63.735836,8.833068,,,NSR:StopPlace:70125,,700,
NSR:Quay:110135,Coop Sistranda,63.735764,8.832805,,,NSR:StopPlace:70125,,700,
NSR:Quay:110138,Trøakorsen,63.908377,11.190769,,,NSR:StopPlace:46551,,700,
NSR:Quay:110141,Ugla,63.400601,10.343952,,,NSR:StopPlace:41939,,900,
NSR:Quay:110181,Lundamo,63.151465,10.279982,,,NSR:StopPlace:42946,,700,
NSR:Quay:110188,Kjørsvikbugen hurtigbåtkai,63.412861,8.723905,,,NSR:StopPlace:70156,,1000,
NSR:Quay:110230,Kystmuseet,63.606442,8.968907,,,NSR:StopPlace:70196,,700,
NSR:Quay:110231,Kystmuseet,63.606578,8.966992,,,NSR:StopPlace:70196,,700,
NSR:Quay:110273,Fosslia Fjellhall,63.478288,10.931399,,,NSR:StopPlace:44411,,700,
NSR:Quay:110275,Sigurd Jarls veg,63.470612,10.935291,,,NSR:StopPlace:44441,,700,
NSR:Quay:110276,Tangen sør,63.469959,10.907916,,,NSR:StopPlace:44860,,700,02
NSR:Quay:110325,Falkberget,62.709451,11.363486,,,NSR:StopPlace:43744,,700,
NSR:Quay:110326,Mosløkkja,63.019039,10.331697,,,NSR:StopPlace:70268,,700,
NSR:Quay:110327,Tamlagsrønningen,62.869118,11.208901,,,NSR:StopPlace:70269,,700,
NSR:Quay:110328,Tamlagsrønningen,62.868930,11.209539,,,NSR:StopPlace:70269,,700,
NSR:Quay:110329,Aunøien,63.017921,10.417745,,,NSR:StopPlace:70270,,700,
NSR:Quay:110330,Nygård,62.957139,11.012039,,,NSR:StopPlace:70271,,700,
NSR:Quay:110331,Holden,62.795784,11.336138,,,NSR:StopPlace:41770,,700,
NSR:Quay:110332,Melien,62.823092,11.328015,,,NSR:StopPlace:42560,,700,
NSR:Quay:110333,Rogstadgrind,63.014149,10.358192,,,NSR:StopPlace:41767,,700,
NSR:Quay:110359,Julseth Østre,63.392310,10.984703,,,NSR:StopPlace:70296,,700,
NSR:Quay:110360,Brennmoen,63.371847,11.072840,,,NSR:StopPlace:44496,,700,
NSR:Quay:110361,Jullum,63.407896,10.939556,,,NSR:StopPlace:44806,,700,
NSR:Quay:110362,Lerbakken,63.416739,10.932475,,,NSR:StopPlace:44804,,700,
NSR:Quay:110366,Vessetvegen,63.394371,11.043631,,,NSR:StopPlace:44493,,700,
NSR:Quay:110367,Sætnan,63.394521,11.011208,,,NSR:StopPlace:44490,,700,
NSR:Quay:110368,Julan,63.410387,10.937075,,,NSR:StopPlace:70298,,700,
NSR:Quay:110369,Jullum bru,63.401405,10.945934,,,NSR:StopPlace:44486,,700,
NSR:Quay:110370,Julseth Østre,63.392378,10.984848,,,NSR:StopPlace:70296,,700,
NSR:Quay:110371,Julan,63.410594,10.936992,,,NSR:StopPlace:70298,,700,
NSR:Quay:110373,Kråkmo vegdele,63.650200,10.264449,,,NSR:StopPlace:44817,,700,
NSR:Quay:110374,Rønningen,63.653452,10.254549,,,NSR:StopPlace:44823,,700,
NSR:Quay:110376,Breidli,63.616663,10.233405,,,NSR:StopPlace:44834,,700,
NSR:Quay:110377,Keiserås vegdele,63.568467,10.177658,,,NSR:StopPlace:45006,,700,
NSR:Quay:110378,Vollakrysset,63.548642,10.201199,,,NSR:StopPlace:44998,,700,
NSR:Quay:110379,Fagerli vegdele,63.557621,10.182717,,,NSR:StopPlace:44990,,700,
NSR:Quay:110388,Melan,63.316332,8.663557,,,NSR:StopPlace:70310,,700,
NSR:Quay:110390,Melan,63.316134,8.663539,,,NSR:StopPlace:70310,,700,
NSR:Quay:110391,Olderbakken,63.313786,8.625209,,,NSR:StopPlace:41070,,700,
NSR:Quay:110393,Årvåg,63.349158,8.850599,,,NSR:StopPlace:38904,,700,
NSR:Quay:110394,Eidestranda,63.301073,8.539263,,,NSR:StopPlace:38157,,700,
NSR:Quay:110395,Våg,63.285985,8.540574,,,NSR:StopPlace:38329,,700,
NSR:Quay:116006,Moan,63.047300,9.190155,,,NSR:StopPlace:40416,,700,
NSR:Quay:116007,Langlia,63.048108,9.199878,,,NSR:StopPlace:39083,,700,
NSR:Quay:116008,Rindal,63.055216,9.211458,,,NSR:StopPlace:41497,,700,
NSR:Quay:116014,Trondheim hurtigbåtterminal,63.437948,10.396840,,,NSR:StopPlace:74006,,1000,
NSR:Quay:21401,Lade allé 73,63.440560,10.465304,,,NSR:StopPlace:4048,,700,
NSR:Quay:22719,Sverresborg,63.417195,10.353694,,,NSR:StopPlace:44041,,700,
NSR:Quay:597,Grong stasjon,64.457925,12.337288,,,NSR:StopPlace:355,1,700,02
