from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351433_7032,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339048_7025,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331756_52,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340008_14,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238544_32,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233876_26,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331762_58,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340013_16,1
NSR:Quay:74648,ATB:ServiceJourney:311_220125140238542_26,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233872_1018,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331773_66,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340009_18,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331785_74,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340011_20,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331797_82,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340015_22,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331804_88,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340016_24,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331810_94,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340017_26,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331815_98,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340018_28,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331835_6012,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340022_6002,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331847_6024,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340024_6004,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105899353_6016,NSR:Quay:74648,ATB:ServiceJourney:310_220103105893802_6020,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351421_7016,NSR:Quay:73032,ATB:ServiceJourney:42_220220106102200_7009,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105899319_6012,NSR:Quay:74648,ATB:ServiceJourney:310_220103105893801_6010,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351422_7018,NSR:Quay:73032,ATB:ServiceJourney:42_220220106102236_7011,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105899310_48,NSR:Quay:74648,ATB:ServiceJourney:310_220103105893782_88,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351418_7012,NSR:Quay:73032,ATB:ServiceJourney:42_220220106102163_7005,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105899310_48,NSR:Quay:74648,ATB:ServiceJourney:310_220103105891701_40,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351419_7014,NSR:Quay:73032,ATB:ServiceJourney:42_220220106102181_7007,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351427_7024,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339042_7017,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351428_7026,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339043_7019,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351424_7020,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339039_7013,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105899354_58,NSR:Quay:74648,ATB:ServiceJourney:310_220103105891706_50,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351425_7022,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339040_7015,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105898176_7006,NSR:Quay:74648,ATB:ServiceJourney:310_220103105891731_7006,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105898467_7010,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233916_9010,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105898467_7010,NSR:Quay:74648,ATB:ServiceJourney:310_220103105891733_7010,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351416_7010,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339031_7003,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105898177_7008,NSR:Quay:74648,ATB:ServiceJourney:310_220125140233915_9008,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139721_196,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151284_36,1
NSR:Quay:74648,ATB:ServiceJourney:311_220103105898177_7008,NSR:Quay:74648,ATB:ServiceJourney:310_220103105891732_7008,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139727_208,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151287_38,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139737_228,NSR:Quay:71982,ATB:ServiceJourney:73_211028073288469_40,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139740_234,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151289_42,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331709_12,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340001_2,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331721_20,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340004_4,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331732_28,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340005_6,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331738_34,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340006_8,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331744_40,NSR:Quay:71982,ATB:ServiceJourney:74_210927153343863_10,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331750_46,NSR:Quay:71982,ATB:ServiceJourney:74_210927153340007_12,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351430_7028,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339045_7021,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351505_6094,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350657_6093,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351506_6096,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350658_6095,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351501_234,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350630_117,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351502_238,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350631_119,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351508_6098,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350660_6099,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351509_6100,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350661_6101,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351498_222,NSR:Quay:73032,ATB:ServiceJourney:42_211028073284069_111,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351499_226,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350628_113,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351495_210,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350624_105,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351496_214,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350625_107,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139663_84,NSR:Quay:71982,ATB:ServiceJourney:73_211028073288455_16,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139669_96,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151275_18,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139675_108,NSR:Quay:71982,ATB:ServiceJourney:73_211028073288457_20,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139682_122,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151277_22,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139686_130,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151278_24,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139692_142,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151279_26,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139698_154,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151280_28,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139702_162,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151281_30,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139706_170,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151282_32,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139712_182,NSR:Quay:71982,ATB:ServiceJourney:73_211028073288464_34,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351454_7060,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339069_7053,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351455_7062,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339070_7055,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351451_7056,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339066_7049,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351452_7058,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339067_7051,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351460_7068,NSR:Quay:73032,ATB:ServiceJourney:42_220220106102709_7061,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351457_7064,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339072_7057,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351458_7066,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339073_7059,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351448_7052,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339063_7045,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351449_7054,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339064_7047,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351446_7050,NSR:Quay:73032,ATB:ServiceJourney:42_210927153339061_7043,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139621_4,NSR:Quay:71982,ATB:ServiceJourney:73_211028073288466_2,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139638_38,NSR:Quay:71982,ATB:ServiceJourney:73_211028073288451_8,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139644_50,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151271_10,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139651_60,NSR:Quay:71982,ATB:ServiceJourney:73_211028073288453_12,1
NSR:Quay:71982,ATB:ServiceJourney:1_211220096139657_72,NSR:Quay:71982,ATB:ServiceJourney:73_211220096151273_14,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342146_11,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343386_2,1
NSR:Quay:597,ATB:ServiceJourney:695_220103105894530_8,NSR:Quay:597,ATB:ServiceJourney:610_220103105899461_8,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342148_15,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343387_4,1
NSR:Quay:597,ATB:ServiceJourney:690_220221120191815_5,NSR:Quay:597,ATB:ServiceJourney:7908_220103105899895_5,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342104_6023,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343416_6010,1
NSR:Quay:597,ATB:ServiceJourney:690_220221120191815_5,NSR:Quay:597,ATB:ServiceJourney:695_220103105894541_7,1
NSR:Quay:597,ATB:ServiceJourney:690_220221122309187_9,NSR:Quay:597,ATB:ServiceJourney:611_220103105896032_12,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342117_43,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343398_20,1
NSR:Quay:597,ATB:ServiceJourney:695_220103105894536_7002,NSR:Quay:597,ATB:ServiceJourney:610_220103105899458_7003,1
NSR:Quay:597,ATB:ServiceJourney:695_220103105894533_14,NSR:Quay:597,ATB:ServiceJourney:610_220103105899457_20,1
NSR:Quay:597,ATB:ServiceJourney:695_220103105894531_10,NSR:Quay:597,ATB:ServiceJourney:610_220103105899454_18,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342077_53,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343402_28,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342079_55,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343403_30,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342096_6015,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343412_6006,1
NSR:Quay:597,ATB:ServiceJourney:690_220221120191815_5,NSR:Quay:597,ATB:ServiceJourney:611_220103105893969_10,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342100_6019,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343414_6008,1
NSR:Quay:597,ATB:ServiceJourney:690_220125140236243_1003,NSR:Quay:597,ATB:ServiceJourney:611_220125140238036_1008,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342081_57,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343404_32,1
NSR:Quay:597,ATB:ServiceJourney:690_220103105903459_99,NSR:Quay:597,ATB:ServiceJourney:611_220103105896032_12,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342092_6011,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343407_6004,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331785_74,NSR:Quay:71982,ATB:ServiceJourney:73_210927153349203_6,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342029_6035,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343422_6016,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342072_47,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343399_22,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342021_6027,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343418_6012,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342025_6031,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343420_6014,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342075_51,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343401_26,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351511_6102,NSR:Quay:73032,ATB:ServiceJourney:42_220220106102069_6105,1
NSR:Quay:73032,ATB:ServiceJourney:3_211028073278079_7194,NSR:Quay:73032,ATB:ServiceJourney:42_211028073284175_7091,1
NSR:Quay:73032,ATB:ServiceJourney:3_220220105917543_6182,NSR:Quay:73032,ATB:ServiceJourney:42_220220106102107_6109,1
NSR:Quay:73032,ATB:ServiceJourney:3_210927153351512_6104,NSR:Quay:73032,ATB:ServiceJourney:42_210927153350664_6107,1
NSR:Quay:73032,ATB:ServiceJourney:3_211028073277940_430,NSR:Quay:73032,ATB:ServiceJourney:42_211028073284074_121,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593291_7020,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341741_7008,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593296_7024,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341742_7010,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593299_7028,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341743_7012,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593302_7032,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341744_7014,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593306_7036,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341745_7016,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593309_7040,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341746_7018,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593313_7044,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341747_7020,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593316_7048,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341748_7022,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331711_14,NSR:Quay:71982,ATB:ServiceJourney:73_210927153349212_2,1
NSR:Quay:71982,ATB:ServiceJourney:1_210927153331771_64,NSR:Quay:71982,ATB:ServiceJourney:73_210927153349880_4,1
NSR:Quay:80831,ATB:ServiceJourney:7201_220103105900698_1,NSR:Quay:80831,ATB:ServiceJourney:455_220103105899801_3,1
NSR:Quay:597,ATB:ServiceJourney:695_220103105894531_10,NSR:Quay:597,ATB:ServiceJourney:7908_220103105899895_5,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287143_7013,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285626_7010,1
NSR:Quay:76642,ATB:ServiceJourney:695_220103105896000_4,NSR:Quay:76642,ATB:ServiceJourney:7902_220103105900540_9,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287145_7015,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285627_7012,1
NSR:Quay:76289,ATB:ServiceJourney:695_220216114925415_1010,NSR:Quay:76289,ATB:ServiceJourney:680_220125140236339_1023,1
NSR:Quay:103021,ATB:ServiceJourney:7201_220103105900701_7,NSR:Quay:103021,ATB:ServiceJourney:5533_220103105900176_1,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287127_6033,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285620_6028,1
NSR:Quay:76289,ATB:ServiceJourney:695_220103105896244_15,NSR:Quay:76289,ATB:ServiceJourney:680_220103105894146_7,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287129_6035,NSR:Quay:72888,ATB:ServiceJourney:82_211220096148440_6030,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287123_6029,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285618_6024,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287125_6031,NSR:Quay:72888,ATB:ServiceJourney:82_211220096148438_6026,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287139_7009,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285624_7006,1
NSR:Quay:76289,ATB:ServiceJourney:695_220125140238427_1015,NSR:Quay:76289,ATB:ServiceJourney:680_220125140236329_1007,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287141_7011,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285625_7008,1
NSR:Quay:76289,ATB:ServiceJourney:695_220125140236722_1003,NSR:Quay:76289,ATB:ServiceJourney:680_220125140236332_1011,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287135_7005,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285622_7002,1
NSR:Quay:76289,ATB:ServiceJourney:695_220103105903371_279,NSR:Quay:76289,ATB:ServiceJourney:680_220103105899719_21,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287137_7007,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285623_7004,1
NSR:Quay:76289,ATB:ServiceJourney:695_220103105896252_27,NSR:Quay:76289,ATB:ServiceJourney:680_220103105899719_21,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139860_7036,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488040_7010,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139863_7040,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488044_7011,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287147_7017,NSR:Quay:72888,ATB:ServiceJourney:82_211028073285628_7014,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139866_7044,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488047_7012,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139869_7048,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488051_7013,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139872_7052,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488055_7014,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139875_7056,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488059_7015,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139879_7060,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488063_7016,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139882_7064,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488067_7017,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593284_7012,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341739_7004,1
NSR:Quay:75607,ATB:ServiceJourney:1_220111124593288_7016,NSR:Quay:75607,ATB:ServiceJourney:72_210927153341740_7006,1
NSR:Quay:72888,ATB:ServiceJourney:71_211028073287121_6027,NSR:Quay:72888,ATB:ServiceJourney:82_211220096148436_6022,1
NSR:Quay:597,ATB:ServiceJourney:695_220103105894531_10,NSR:Quay:597,ATB:ServiceJourney:612_220103105893883_7,1
NSR:Quay:597,ATB:ServiceJourney:695_220103105894530_8,NSR:Quay:597,ATB:ServiceJourney:612_220103105893882_5,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153343125_25,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343497_12,1
NSR:Quay:597,ATB:ServiceJourney:695_220125140236713_1008,NSR:Quay:597,ATB:ServiceJourney:611_220125140238036_1008,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153343137_6007,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343405_6002,1
NSR:Quay:597,ATB:ServiceJourney:695_220103105894531_10,NSR:Quay:597,ATB:ServiceJourney:611_220103105893969_10,1
NSR:Quay:76289,ATB:ServiceJourney:695_220103105894541_7,NSR:Quay:76289,ATB:ServiceJourney:680_220103105894156_23,1
NSR:Quay:76289,ATB:ServiceJourney:695_220103105894539_3,NSR:Quay:76289,ATB:ServiceJourney:680_220103105894149_11,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342154_33,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343439_16,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342156_37,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343395_18,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153342150_27,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343438_14,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153343123_21,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343389_8,1
NSR:Quay:597,ATB:ServiceJourney:695_220103105894530_8,NSR:Quay:597,ATB:ServiceJourney:611_220103105895853_8,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153343124_23,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343437_10,1
NSR:Quay:597,ATB:ServiceJourney:695_220125140236719_9002,NSR:Quay:597,ATB:ServiceJourney:610_220125140241642_9003,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153343116_49,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343400_24,1
NSR:Quay:597,ATB:ServiceJourney:695_220125140236716_1014,NSR:Quay:597,ATB:ServiceJourney:610_220125140241641_1020,1
NSR:Quay:72888,ATB:ServiceJourney:71_210927153343118_19,NSR:Quay:72888,ATB:ServiceJourney:82_210927153343388_6,1
NSR:Quay:597,ATB:ServiceJourney:695_220125140236713_1008,NSR:Quay:597,ATB:ServiceJourney:610_220125140241645_1008,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139831_6168,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149655_6056,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139834_6174,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149656_6058,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139837_6180,NSR:Quay:75607,ATB:ServiceJourney:72_211028073286838_6060,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139839_7008,NSR:Quay:75607,ATB:ServiceJourney:72_211220096149658_7002,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139842_7012,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488004_7004,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139845_7016,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488021_7005,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139848_7020,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488025_7006,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139851_7024,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488029_7007,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139854_7028,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488032_7008,1
NSR:Quay:75607,ATB:ServiceJourney:1_211220096139857_7032,NSR:Quay:75607,ATB:ServiceJourney:72_220126169488036_7009,1
NSR:Quay:72946,ATB:ServiceJourney:1_210927153331837_6014,NSR:Quay:72946,ATB:ServiceJourney:78_210927153349596_6004,1
NSR:Quay:80162,ATB:ServiceJourney:723_220103105896332_2,NSR:Quay:80162,ATB:ServiceJourney:7307_220103105899999_1,1
NSR:Quay:72946,ATB:ServiceJourney:1_210927153331847_6024,NSR:Quay:72946,ATB:ServiceJourney:78_210927153349597_6006,1
NSR:Quay:72946,ATB:ServiceJourney:1_210927153331816_100,NSR:Quay:72946,ATB:ServiceJourney:78_210927153349593_28,1
NSR:Quay:80162,ATB:ServiceJourney:722_220103105899583_16,NSR:Quay:80162,ATB:ServiceJourney:723_220103105896334_1,1
NSR:Quay:103021,ATB:ServiceJourney:722_220103105899603_17,NSR:Quay:103021,ATB:ServiceJourney:7208_220103105901204_2,1
NSR:Quay:72946,ATB:ServiceJourney:1_210927153331831_6004,NSR:Quay:72946,ATB:ServiceJourney:78_210927153349595_6002,1
